SK_ID_CURR,AGE,CODE_GENDER,NAME_FAMILY_STATUS,AMT_INCOME_TOTAL,OCCUPATION_TYPE
313718,23,F,Single / not married,270000.0,Sales staff
313721,48,F,Married,90000.0,High skill tech staff
313729,35,F,Married,202500.0,Laborers
313769,49,F,Married,54000.0,
313774,48,M,Married,157500.0,
313784,38,F,Married,81000.0,Laborers
313797,47,F,Widow,315000.0,
313799,37,M,Single / not married,103500.0,Laborers
313808,27,M,Married,391972.5,Core staff
313822,32,F,Single / not married,90000.0,Sales staff
313823,37,F,Civil marriage,202500.0,Laborers
313826,52,F,Married,135000.0,Sales staff
313833,34,M,Separated,207000.0,Laborers
313849,43,F,Separated,135000.0,Laborers
313853,52,F,Married,135000.0,Sales staff
313854,42,M,Separated,225000.0,Sales staff
313855,51,F,Married,148500.0,Laborers
313868,40,F,Married,90000.0,Sales staff
313871,42,M,Civil marriage,202500.0,Sales staff
313895,26,M,Married,135000.0,Core staff
313901,22,M,Married,216000.0,
313915,23,M,Single / not married,157500.0,Core staff
313929,31,M,Single / not married,225000.0,Cooking staff
313936,37,M,Civil marriage,157500.0,Sales staff
313951,56,M,Married,135000.0,
313991,57,F,Married,198000.0,
313996,52,M,Married,171000.0,Laborers
314018,49,M,Married,67500.0,
314025,35,F,Civil marriage,90000.0,Laborers
314027,57,M,Married,202500.0,Drivers
314032,54,F,Married,54000.0,Laborers
314055,47,F,Married,256500.0,Accountants
314060,41,F,Married,112500.0,
314069,50,F,Separated,67500.0,Core staff
314128,34,F,Married,90000.0,Sales staff
314138,56,F,Married,247500.0,Secretaries
314146,27,F,Civil marriage,135000.0,
314164,26,F,Civil marriage,270000.0,
314183,58,F,Married,292500.0,
314191,45,F,Married,180000.0,Laborers
314192,43,F,Separated,112500.0,
314208,23,M,Single / not married,135000.0,Laborers
314218,42,F,Married,112500.0,Accountants
314222,34,M,Married,112500.0,Laborers
314223,55,M,Married,540000.0,Managers
314228,27,M,Married,135000.0,
314250,35,F,Married,270000.0,
314255,62,F,Widow,157500.0,Accountants
314263,38,F,Civil marriage,90000.0,Laborers
314313,62,M,Separated,337500.0,Drivers
314341,27,F,Married,202500.0,Medicine staff
314350,33,F,Married,85500.0,Core staff
314370,44,M,Married,180000.0,Laborers
314379,26,F,Single / not married,270000.0,Core staff
314397,40,F,Civil marriage,135000.0,Core staff
314401,27,F,Married,225000.0,Core staff
314420,27,M,Single / not married,135000.0,Laborers
314433,32,F,Married,107550.0,Sales staff
314440,36,F,Married,135000.0,Laborers
314451,32,F,Married,180000.0,Core staff
314466,47,M,Married,135000.0,
314467,58,F,Civil marriage,112500.0,Cleaning staff
314472,27,F,Married,202500.0,Medicine staff
314473,42,M,Civil marriage,225000.0,Drivers
314492,38,F,Separated,202500.0,
314499,59,M,Married,157500.0,Managers
314502,24,M,Single / not married,112500.0,Laborers
314511,32,M,Married,225000.0,
314526,41,M,Married,157500.0,Drivers
314539,53,F,Married,144000.0,Sales staff
314552,44,F,Married,315000.0,Core staff
314556,31,F,Married,135000.0,Core staff
314558,47,F,Separated,270000.0,Core staff
314563,31,F,Married,270000.0,Managers
314569,50,F,Married,112500.0,Sales staff
314577,33,M,Married,675000.0,
314580,52,F,Married,80086.5,Sales staff
314591,49,M,Single / not married,157500.0,Managers
314605,42,M,Married,202500.0,Drivers
314610,33,M,Married,661500.0,Managers
314628,42,F,Married,157500.0,Sales staff
314692,38,F,Married,112500.0,High skill tech staff
314721,62,F,Married,135000.0,Laborers
314736,52,M,Single / not married,157500.0,Laborers
314738,47,F,Married,270000.0,Core staff
314745,47,F,Married,90000.0,Cooking staff
314752,33,F,Married,135000.0,Accountants
314760,61,F,Married,162000.0,Medicine staff
314765,37,M,Civil marriage,270000.0,
314767,26,M,Single / not married,247500.0,Managers
314778,32,M,Married,270000.0,Drivers
314779,44,F,Married,112500.0,Laborers
314797,53,F,Single / not married,216000.0,Laborers
314848,36,F,Married,45000.0,
314867,22,F,Single / not married,112500.0,Sales staff
314877,57,F,Widow,177750.0,Laborers
314909,31,F,Married,135000.0,
314959,51,F,Widow,90000.0,Sales staff
314973,53,F,Married,76500.0,Medicine staff
314977,31,F,Separated,157500.0,HR staff
314983,28,M,Single / not married,157500.0,
315017,25,F,Civil marriage,117000.0,Laborers
315072,33,M,Married,90000.0,Drivers
315077,54,F,Married,247500.0,
315085,55,M,Married,180000.0,
315109,35,F,Married,135000.0,Core staff
315138,40,F,Separated,90000.0,Laborers
315161,28,F,Married,103500.0,Sales staff
315182,44,M,Married,135000.0,Laborers
315196,30,M,Married,202500.0,Core staff
315199,49,F,Married,135000.0,
315220,27,M,Single / not married,189000.0,Laborers
315224,25,M,Single / not married,180000.0,Laborers
315274,55,F,Married,324000.0,Managers
315277,49,F,Civil marriage,202500.0,High skill tech staff
315290,39,M,Civil marriage,135000.0,
315292,35,F,Married,157500.0,Core staff
315304,28,F,Married,427500.0,
315338,55,F,Married,171000.0,
315346,59,F,Married,202500.0,Laborers
315354,68,F,Separated,202500.0,Medicine staff
315377,39,F,Single / not married,135000.0,Security staff
315407,31,M,Married,90000.0,Laborers
315415,38,M,Married,90000.0,
315444,48,F,Married,67500.0,Core staff
315453,25,F,Single / not married,126000.0,Core staff
315456,27,M,Single / not married,162000.0,Drivers
315464,36,M,Separated,270000.0,Sales staff
315479,45,F,Single / not married,135000.0,Sales staff
315483,33,F,Married,112500.0,
315506,41,F,Married,157500.0,High skill tech staff
315516,41,F,Single / not married,135000.0,Private service staff
315519,45,F,Married,135000.0,Core staff
315534,32,M,Married,180000.0,
315542,23,M,Married,148500.0,
315555,43,F,Married,126000.0,Sales staff
315558,50,M,Single / not married,81000.0,Laborers
315576,49,F,Civil marriage,60075.0,Core staff
315585,40,F,Single / not married,180000.0,IT staff
315586,45,F,Married,180000.0,Sales staff
315605,54,F,Married,157500.0,Low-skill Laborers
315633,48,F,Single / not married,135000.0,Cooking staff
315651,53,M,Single / not married,112500.0,Cleaning staff
315658,27,F,Single / not married,270000.0,
315660,24,M,Married,225000.0,
315661,28,F,Married,202500.0,
315665,42,F,Married,63000.0,Sales staff
315671,37,M,Married,189000.0,Security staff
315710,51,F,Married,67500.0,Low-skill Laborers
315728,40,F,Separated,270000.0,High skill tech staff
315729,25,M,Married,225000.0,Laborers
315743,46,M,Married,270000.0,Laborers
315765,43,F,Married,247500.0,Laborers
315782,35,M,Single / not married,225000.0,Drivers
315783,26,M,Married,166500.0,Low-skill Laborers
315789,55,F,Single / not married,76500.0,Cooking staff
315792,49,F,Civil marriage,85500.0,Sales staff
315802,41,F,Married,171000.0,Laborers
315804,43,F,Married,135000.0,High skill tech staff
315809,41,F,Married,103500.0,Private service staff
315816,43,M,Married,157500.0,Core staff
315829,31,F,Married,117000.0,Managers
315832,39,F,Married,180000.0,Sales staff
315841,41,F,Married,450000.0,Accountants
315847,36,F,Single / not married,225000.0,
315849,26,M,Single / not married,270000.0,Sales staff
315890,43,F,Married,112500.0,Core staff
315906,44,F,Married,90000.0,Laborers
315909,55,M,Married,360000.0,Sales staff
315925,31,F,Married,157500.0,
315932,53,F,Married,81000.0,
315934,58,F,Civil marriage,144000.0,Accountants
315936,32,M,Married,202500.0,Laborers
315939,47,M,Married,180000.0,Managers
315942,34,M,Married,270000.0,Laborers
315945,27,F,Single / not married,112500.0,Core staff
315975,41,F,Married,112500.0,Security staff
315978,31,M,Single / not married,450000.0,Laborers
315994,44,M,Civil marriage,67500.0,Laborers
316024,40,F,Separated,202500.0,Core staff
316027,48,F,Married,112500.0,
316028,40,F,Civil marriage,157500.0,Sales staff
316034,53,M,Married,450000.0,Managers
316038,45,M,Separated,180000.0,Laborers
316043,49,F,Married,360000.0,Sales staff
316055,47,F,Separated,135000.0,Core staff
316058,42,F,Married,450000.0,Core staff
316076,31,F,Civil marriage,180000.0,Sales staff
316084,48,F,Married,157500.0,HR staff
316086,33,M,Married,112500.0,Laborers
316090,30,F,Married,157500.0,Core staff
316127,49,F,Separated,225000.0,Accountants
316128,31,F,Single / not married,405000.0,Sales staff
316133,50,F,Married,81000.0,Cooking staff
316134,28,F,Married,180000.0,High skill tech staff
316144,41,F,Single / not married,243000.0,Cleaning staff
316148,42,F,Married,270000.0,Core staff
316158,34,M,Single / not married,157500.0,Laborers
316176,38,F,Married,112500.0,Sales staff
316178,31,F,Single / not married,90000.0,Sales staff
316182,27,F,Civil marriage,99000.0,Core staff
316184,46,F,Married,166500.0,Sales staff
316207,32,M,Married,315000.0,
316210,45,M,Married,180000.0,Drivers
316217,41,F,Married,135000.0,Laborers
316219,35,M,Separated,360000.0,Cooking staff
316232,41,F,Married,54000.0,Sales staff
316254,42,F,Married,180000.0,Core staff
316261,25,M,Married,220500.0,
316265,41,F,Married,292500.0,Secretaries
316266,41,F,Civil marriage,225000.0,Accountants
316276,21,F,Separated,67500.0,Cleaning staff
316303,30,M,Single / not married,99000.0,Laborers
316322,30,F,Married,225000.0,Accountants
316327,24,M,Single / not married,180000.0,
316333,43,F,Married,90000.0,Sales staff
316351,42,M,Single / not married,180000.0,Drivers
316362,34,F,Married,157500.0,Managers
316386,29,F,Married,165150.0,Core staff
316395,42,F,Separated,112500.0,Laborers
316403,27,F,Single / not married,175500.0,Core staff
316436,26,F,Separated,135000.0,Sales staff
316449,53,F,Separated,112500.0,Cooking staff
316451,51,F,Married,90000.0,Laborers
316478,24,M,Single / not married,225000.0,High skill tech staff
316482,49,F,Civil marriage,180000.0,Core staff
316493,55,F,Married,157500.0,Sales staff
316511,52,M,Married,675000.0,High skill tech staff
316542,46,F,Married,40500.0,Laborers
316576,27,M,Single / not married,90000.0,Security staff
316583,49,F,Married,315000.0,Managers
316641,27,F,Married,81000.0,Laborers
316642,37,M,Single / not married,189000.0,
316658,51,F,Civil marriage,180000.0,Laborers
316665,52,M,Married,183150.0,Laborers
316685,46,M,Married,157500.0,Low-skill Laborers
316724,42,F,Married,180000.0,Medicine staff
316746,46,M,Married,81000.0,
316750,24,F,Separated,202500.0,Sales staff
316753,53,F,Single / not married,112500.0,Laborers
316770,33,M,Separated,135000.0,Laborers
316792,40,F,Married,189000.0,Sales staff
316794,35,F,Separated,81000.0,Cooking staff
316806,55,F,Civil marriage,112500.0,Sales staff
316808,28,F,Married,157500.0,Sales staff
316810,40,F,Married,112500.0,
316822,45,F,Married,112500.0,
316829,34,F,Married,202500.0,Core staff
316830,44,M,Separated,126000.0,
316866,55,F,Married,405000.0,Accountants
316880,57,M,Married,112500.0,Drivers
316883,34,F,Married,112500.0,Laborers
316891,49,F,Married,180000.0,Sales staff
316917,27,M,Civil marriage,202500.0,IT staff
316921,30,F,Civil marriage,157500.0,Sales staff
316943,59,M,Married,112500.0,Laborers
316946,26,F,Civil marriage,157500.0,
316967,44,F,Married,396000.0,Core staff
316974,38,F,Married,180000.0,Accountants
316980,33,F,Married,135000.0,Sales staff
316982,31,M,Married,315000.0,Drivers
316989,48,M,Separated,112500.0,Laborers
316991,43,F,Widow,157500.0,Medicine staff
316995,26,F,Married,202500.0,Accountants
317004,39,F,Married,225000.0,Core staff
317007,40,M,Separated,180000.0,
317010,46,F,Married,135000.0,Cooking staff
317015,52,F,Married,270000.0,Managers
317026,50,F,Married,270000.0,Laborers
317052,42,F,Single / not married,135000.0,Core staff
317060,61,F,Separated,225000.0,
317063,49,F,Separated,247500.0,Laborers
317073,40,M,Married,180000.0,Managers
317074,30,M,Married,202500.0,Managers
317081,51,F,Married,72000.0,Laborers
317084,55,M,Married,135000.0,Drivers
317090,48,F,Single / not married,81000.0,Core staff
317107,39,F,Married,90000.0,
317128,46,M,Married,247500.0,Laborers
317145,29,F,Separated,157500.0,
317154,29,M,Married,211500.0,Core staff
317170,31,F,Married,135000.0,Sales staff
317171,43,M,Separated,112500.0,Cooking staff
317175,38,M,Married,135000.0,Laborers
317194,48,M,Married,225000.0,Laborers
317200,57,F,Civil marriage,157500.0,Sales staff
317201,22,M,Single / not married,112500.0,Laborers
317208,42,F,Separated,112500.0,Medicine staff
317229,35,F,Married,135000.0,Core staff
317239,37,F,Married,225000.0,Accountants
317242,24,F,Married,94500.0,
317250,22,M,Single / not married,157500.0,Core staff
317281,29,F,Single / not married,121500.0,Laborers
317296,29,F,Civil marriage,180000.0,Core staff
317309,36,M,Married,225000.0,Accountants
317314,35,M,Married,157500.0,Laborers
317320,24,F,Married,112500.0,Sales staff
317326,51,F,Separated,216000.0,Private service staff
317337,40,F,Married,166500.0,Sales staff
317381,43,M,Married,180000.0,Managers
317404,21,F,Single / not married,90000.0,
317414,49,F,Married,180000.0,Cleaning staff
317428,40,F,Married,135000.0,Cooking staff
317442,27,F,Civil marriage,90000.0,Waiters/barmen staff
317450,27,F,Married,157500.0,Laborers
317504,54,F,Widow,112500.0,Core staff
317548,46,M,Married,225000.0,High skill tech staff
317550,31,F,Married,108000.0,
317571,51,F,Married,117000.0,
317615,46,F,Separated,135000.0,Sales staff
317627,53,M,Civil marriage,90000.0,High skill tech staff
317632,49,F,Married,180000.0,
317635,32,F,Single / not married,180000.0,Accountants
317653,30,M,Married,225000.0,Laborers
317673,55,F,Married,94500.0,Medicine staff
317679,39,M,Married,171000.0,Security staff
317680,23,M,Single / not married,157500.0,Laborers
317683,51,F,Married,270000.0,Managers
317684,51,F,Separated,261000.0,Managers
317694,37,F,Married,180000.0,High skill tech staff
317699,34,F,Married,225000.0,Managers
317705,42,M,Married,112500.0,Laborers
317710,51,F,Married,112500.0,Sales staff
317724,38,F,Married,32850.0,Core staff
317729,46,F,Single / not married,243000.0,
317746,40,F,Married,373500.0,Sales staff
317752,28,F,Married,112500.0,Accountants
317756,59,M,Married,90000.0,
317773,48,F,Married,121500.0,Laborers
317785,50,F,Married,90000.0,Laborers
317792,32,F,Married,157500.0,Core staff
317796,34,F,Married,103500.0,Medicine staff
317803,33,M,Separated,270000.0,Core staff
317810,38,M,Married,85500.0,Laborers
317829,45,F,Married,90000.0,Core staff
317836,36,M,Married,90000.0,
317837,48,F,Civil marriage,270000.0,Accountants
317860,45,F,Married,202500.0,Managers
317874,32,M,Married,157500.0,Core staff
317892,47,F,Married,135000.0,Core staff
317920,41,M,Married,247500.0,Drivers
317926,26,F,Married,67500.0,Sales staff
317935,42,M,Civil marriage,540000.0,Managers
317950,44,F,Married,202500.0,Sales staff
317968,27,M,Married,211500.0,Managers
317974,51,F,Married,112500.0,Core staff
317995,61,F,Widow,56250.0,
318009,39,F,Married,202500.0,Managers
318038,26,M,Married,112500.0,Drivers
318045,22,F,Married,135000.0,Core staff
318049,41,F,Married,135000.0,Core staff
318071,45,M,Married,180000.0,High skill tech staff
318117,41,F,Separated,112500.0,Medicine staff
318137,49,M,Married,225000.0,
318142,28,M,Single / not married,76500.0,Security staff
318197,31,M,Civil marriage,112500.0,Laborers
318201,46,F,Married,108000.0,Laborers
318207,30,F,Married,157500.0,Accountants
318224,45,M,Civil marriage,225000.0,
318244,33,F,Widow,157500.0,Sales staff
318248,37,F,Married,157500.0,Sales staff
318249,32,F,Married,90000.0,
318256,21,F,Single / not married,247500.0,
318258,44,F,Civil marriage,189000.0,Core staff
318301,39,M,Married,270000.0,Laborers
318305,36,F,Married,157500.0,Medicine staff
318309,40,F,Single / not married,157500.0,Core staff
318313,31,F,Married,315000.0,Managers
318314,51,F,Single / not married,112500.0,Sales staff
318340,61,F,Widow,135000.0,Sales staff
318403,57,F,Single / not married,99000.0,Security staff
318422,43,F,Single / not married,157500.0,
318454,45,F,Married,225000.0,High skill tech staff
318465,38,M,Married,180000.0,Drivers
318469,31,F,Married,225000.0,Managers
318483,28,M,Single / not married,135000.0,Laborers
318489,33,M,Married,292500.0,
318490,55,M,Married,225000.0,
318542,59,M,Married,135000.0,Laborers
318544,39,M,Married,157500.0,Laborers
318546,35,F,Married,450000.0,
318552,34,F,Married,45000.0,Core staff
318558,32,M,Married,180000.0,Laborers
318575,37,F,Married,157500.0,Accountants
318604,37,F,Separated,315000.0,Private service staff
318605,52,F,Married,450000.0,Managers
318626,59,F,Married,202500.0,
318647,49,F,Married,112500.0,
318658,43,F,Married,157500.0,Sales staff
318692,28,M,Married,405000.0,Laborers
318693,49,F,Single / not married,180000.0,
318695,53,F,Widow,112500.0,Core staff
318704,35,M,Married,247500.0,Laborers
318758,23,F,Married,144000.0,Sales staff
318759,33,F,Married,135000.0,Accountants
318772,22,M,Single / not married,157500.0,Laborers
318791,29,F,Married,225000.0,Managers
318832,44,M,Separated,247500.0,High skill tech staff
318836,24,M,Single / not married,67500.0,Drivers
318837,50,F,Single / not married,247500.0,Private service staff
318839,41,F,Married,54000.0,Cooking staff
318858,38,F,Married,225000.0,Sales staff
318873,40,M,Married,225000.0,Drivers
318886,48,M,Single / not married,337500.0,Laborers
318907,47,M,Separated,58500.0,Laborers
318908,37,F,Single / not married,157500.0,Laborers
318911,56,M,Married,90000.0,
318922,31,M,Married,382500.0,Drivers
318955,46,F,Civil marriage,292500.0,Accountants
318961,31,F,Married,166500.0,Sales staff
318970,54,F,Married,90000.0,
318980,55,F,Single / not married,90000.0,High skill tech staff
319001,53,F,Married,49500.0,Laborers
319022,27,M,Civil marriage,112500.0,Sales staff
